KY003458,A/Alaska/24/2016,2016-09-08
MN084120,A/Alaska/24/2019,2019-04-12
KY116951,A/Alaska/240/2015,2015-09-15
KU591868,A/Alaska/245/2015,2015-09-10
CY244521,A/Alaska/25/2017,2017-07-21
KX412324,A/Alaska/250/2015,2015-09-20
KX412338,A/Alaska/252/2015,2015-09-21
KU590526,A/Alaska/253/2015,2015-10-02
KU590534,A/Alaska/254/2015,2015-10-05
KU591268,A/Alaska/257/2015,2015-10-11
KT843655,A/Alaska/26/2015,2015-06-14
KY116118,A/Alaska/26/2016,2016-09-20
CY211514,A/Alaska/26/2016,2016-09-20
CY243519,A/Alaska/26/2017,2017-06-02
MN221610,A/Alaska/26/2019,2019-04-27
KU591582,A/Alaska/260/2015,2015-10-22
KX413457,A/Alaska/264/2015,2015-11-11
KX412998,A/Alaska/269/2015,2015-11-16
KT889139,A/Alaska/27/2012,2012-03-06
KM852975,A/Alaska/27/2014,2014-05-13
CY243535,A/Alaska/27/2017,2017-06-03
CY243527,A/Alaska/28/2017,2017-06-05
KC535315,A/Alaska/29/2009,2009-04-15
KM852961,A/Alaska/29/2014,2014-07-18
CY209128,A/Alaska/29/2016,2016-10-31
CY243543,A/Alaska/29/2017,2017-06-08
KF789796,A/Alaska/31/2012,2012-12-07
CY243559,A/Alaska/31/2017,2017-06-26
CY212474,A/Alaska/32/2016,2016-12-05
CY243567,A/Alaska/32/2017,2017-06-30
KT843801,A/Alaska/33/2015,2015-06-19
CY243575,A/Alaska/33/2017,2017-06-30
CY243583,A/Alaska/34/2017,2017-07-01
MH600575,A/Alaska/34/2018,2018-04-05
CY147301,A/Alaska/3409/2013,2013-03-11
KR057536,A/Alaska/35/2014,2014-06-19
CY213154,A/Alaska/35/2016,2016-12-13
CY243599,A/Alaska/35/2017,2017-07-07
CY244974,A/Alaska/35/2017,2017-07-07
KT843825,A/Alaska/36/2015,2015-06-16
CY243607,A/Alaska/36/2017,2017-07-09
CY214746,A/Alaska/37/2016,2016-12-30
CY243591,A/Alaska/37/2017,2017-07-11
KT837123,A/Alaska/40/2014,2014-09-08
MH600601,A/Alaska/40/2018,2018-04-16
CY193262,A/Alaska/4009/2014,2014-11-04
CY193281,A/Alaska/4028/2014,2014-11-03
CY193282,A/Alaska/4029/2014,2014-11-04
CY193361,A/Alaska/4108/2014,2014-12-01
CY243631,A/Alaska/42/2017,2017-07-24
CY243647,A/Alaska/43/2017,2017-07-29
MH669563,A/Alaska/43/2018,2018-05-09
KU590660,A/Alaska/44/2015,2015-06-21
KY090278,A/Alaska/45/2014,2014-10-03
CY243655,A/Alaska/45/2017,2017-07-30
KT837754,A/Alaska/46/2014,2014-10-04
MH729413,A/Alaska/46/2018,2018-06-01
MK027499,A/Alaska/46/2018,2018-06-01
CY193863,A/Alaska/4610/2015,2015-01-21
KX003502,A/Alaska/47/2015,2015-06-23
CY244990,A/Alaska/47/2017,2017-08-03
MK181827,A/Alaska/47/2018,2018-09-04
CY193986,A/Alaska/4733/2015,2015-02-05
KU589832,A/Alaska/48/2015,2015-06-21
CY208122,A/Alaska/4889/2015,2015-11-16
KU589675,A/Alaska/50/2015,2015-06-16
MK181835,A/Alaska/50/2018,2018-09-13
KY089893,A/Alaska/51/2014,2014-09-04
KT837132,A/Alaska/52/2014,2014-09-03
MK363611,A/Alaska/52/2018,2018-09-12
KY089131,A/Alaska/53/2014,2014-10-30
CY245150,A/Alaska/54/2017,2017-08-28
CY245126,A/Alaska/55/2017,2017-08-30
CY245142,A/Alaska/56/2017,2017-08-31
CY245134,A/Alaska/57/2017,2017-09-01
CY235005,A/Alaska/5723/2017,2017-01-18
KU591217,A/Alaska/58/2015,2015-06-17
MK474845,A/Alaska/58/2018,2018-11-17
KY090362,A/Alaska/59/2014,2014-11-18
KU590097,A/Alaska/59/2015,2015-06-17
KU591225,A/Alaska/60/2015,2015-06-15
CY247086,A/Alaska/60/2017,2017-08-22
CY247102,A/Alaska/62/2017,2017-09-07
MH294732,A/Alaska/6385/2017,2017-11-02
MH294804,A/Alaska/6438/2017,2017-12-08
KT843553,A/Alaska/65/2015,2015-06-26
MH294882,A/Alaska/6516/2017,2017-12-29
KU589623,A/Alaska/67/2015,2015-07-01
KT843603,A/Alaska/68/2015,2015-06-25
KT843613,A/Alaska/69/2015,2015-06-26
CY260857,A/Alaska/69/2017,2017-11-09
MK381471,A/Alaska/6939/2018,2018-03-21
MK400714,A/Alaska/7118/2018,2018-02-07
KX003539,A/Alaska/75/2015,2015-06-23
CY265085,A/Alaska/75/2017,2017-11-27
MK380017,A/Alaska/7516/2018,2018-10-30
MK743202,A/Alaska/7957/2019,2019-01-15
KX003563,A/Alaska/80/2015,2015-06-30
MH081924,A/Alaska/81/2017,2017-12-23
MK763512,A/Alaska/8100/2019,2019-01-24
MH081932,A/Alaska/82/2017,2017-12-28
MH669458,A/Alaska/83/2017,2017-10-03
MK868681,A/Alaska/8567/2019,2019-02-01
MH601306,A/Alaska/87/2017,2017-10-21
MK912414,A/Alaska/8719/2019,2019-03-08
MH131222,A/Alaska/90/2017,2017-11-17
MN169312,A/Alaska/9014/2019,2019-03-11
MN169320,A/Alaska/9015/2019,2019-03-19
MH131230,A/Alaska/91/2017,2017-11-19
MK960332,A/Alaska/9321/2019,2019-03-26
MK960348,A/Alaska/9324/2019,2019-03-13
MH131278,A/Alaska/97/2017,2017-12-15
MH131294,A/Alaska/99/2017,2017-12-18
KY583539,A/Alberta/003/2017,2017-01-02
KY583534,A/Alberta/004/2017,2017-01-03
KY583510,A/Alberta/005/2017,2017-01-05
KY583511,A/Alberta/006/2017,2017-01-06
KY583518,A/Alberta/150/2016,2016-11-08
KY583549,A/Alberta/151/2016,2016-11-08
KY583512,A/Alberta/153/2016,2016-11-10
KY583508,A/Alberta/154/2016,2016-11-16
KY583530,A/Alberta/155/2016,2016-11-17
KY583535,A/Alberta/156/2016,2016-11-21
KY583529,A/Alberta/157/2016,2016-11-21
KY583582,A/Alberta/158/2016,2016-11-22
KY583555,A/Alberta/165/2016,2016-11-29
KY583562,A/Alberta/166/2016,2016-11-29
KY583515,A/Alberta/169/2016,2016-11-30
KY583561,A/Alberta/172/2016,2016-12-01
KY583536,A/Alberta/177/2016,2016-12-03
KY583537,A/Alberta/178/2016,2016-12-05
KY583564,A/Alberta/181/2016,2016-12-05
KY583559,A/Alberta/203/2016,2016-12-09
KY583507,A/Alberta/206/2016,2016-12-12
KY583567,A/Alberta/209/2016,2016-12-12
KY583516,A/Alberta/217/2016,2016-12-19
KY583538,A/Alberta/218/2016,2016-12-19
KY583532,A/Alberta/224/2016,2016-12-22
KY583533,A/Alberta/225/2016,2016-12-25
KY583560,A/Alberta/227/2016,2016-12-27
KY583557,A/Alberta/230/2016,2016-12-30
MF195705,A/Alberta/52/2016,2016-02-10
KC865653,A/Alborz/1095/2012,2012-01-24
KC865611,A/Alborz/609/2012,2012-01-09
KY328783,A/Alborz/72205/2014,2014-10-16
KC865637,A/Alborz/927/2012,2012-01-18
KY925323,A/Alegrete/LACENRS-1624/2014,2014-07-18
KT889242,A/Amman/1514A01004465T/2011,2011-12-05
KT835922,A/Arizona/01/2015,2015-01-30
MH126433,A/Arizona/01/2018,2018-01-05
MH126441,A/Arizona/02/2018,2018-01-10
MK744744,A/Arizona/02/2019,2019-01-01
KC883413,A/Arizona/03/2011,2011-02-17
CY220423,A/Arizona/04/2017,2017-01-30
CY220431,A/Arizona/05/2017,2017-01-31
MK676843,A/Arizona/05/2019,2019-01-06
KC893099,A/Arizona/06/2011,2011-12-09
CY224886,A/Arizona/06/2017,2017-01-31
MH233366,A/Arizona/06/2018,2018-01-18
MK676851,A/Arizona/06/2019,2019-01-07
KC892863,A/Arizona/07/2012,2012-04-05
KT843427,A/Arizona/07/2015,2015-04-14
GQ385835,A/Arizona/08/2009,2009-02-27
KM064201,A/Arizona/08/2013,2013-10-31
CY220751,A/Arizona/08/2017,2017-02-05
EU516202,A/Arizona/09/2007,2007-12-23
KF790270,A/Arizona/09/2012,2012-10-22
KF790275,A/Arizona/09/2012,2012-10-22
CY223197,A/Arizona/09/2017,2017-02-17
EU516208,A/Arizona/10/2007,2007-12-14
KT844061,A/Arizona/10/2015,2015-08-01
GQ385909,A/Arizona/11/2009,2009-02-25
KC882759,A/Arizona/11/2010,2010-09-24
KF790514,A/Arizona/11/2012,2012-12-12
KX414185,A/Arizona/11/2016,2016-01-13
CY223205,A/Arizona/11/2017,2017-02-19
EU516215,A/Arizona/12/2007,2007-12-27
KC882781,A/Arizona/12/2010,2010-11-09
KC882493,A/Arizona/13/2010,2010-12-06
CY230530,A/Arizona/13/2017,2017-02-22
MH306773,A/Arizona/13/2018,2018-01-23
CY230538,A/Arizona/14/2017,2017-02-25
MK856545,A/Arizona/14/2019,2019-02-03
KX411927,A/Arizona/15/2015,2015-09-20
MH306784,A/Arizona/15/2018,2018-02-11
MK856553,A/Arizona/15/2019,2019-02-05
KM064402,A/Arizona/16/2013,2013-11-20
MH306791,A/Arizona/16/2018,2018-02-11
MK856558,A/Arizona/16/2019,2019-02-23
KM064413,A/Arizona/17/2013,2013-12-02
KX411943,A/Arizona/17/2015,2015-09-28
MH358502,A/Arizona/17/2018,2018-03-02
CY234192,A/Arizona/18/2017,2017-03-13
MK856567,A/Arizona/18/2019,2019-02-27
CY230642,A/Arizona/19/2017,2017-03-21
CY230650,A/Arizona/20/2017,2017-03-27
MH358510,A/Arizona/20/2018,2018-03-09
KX411966,A/Arizona/21/2015,2015-10-02
KX411973,A/Arizona/22/2015,2015-10-07
KX003382,A/Arizona/23/2015,2015-10-26
KX414497,A/Arizona/23/2016,2016-01-20
MH358526,A/Arizona/23/2018,2018-03-15
MN221653,A/Arizona/23/2019,2019-03-24
MH540421,A/Arizona/24/2014,2014-11-24
KX003390,A/Arizona/24/2015,2015-11-02
KY044342,A/Arizona/24/2016,2016-01-20
KX414513,A/Arizona/24/2016,2016-01-20
CY235592,A/Arizona/24/2017,2017-04-09
CY234506,A/Arizona/25/2017,2017-04-16
KX414529,A/Arizona/26/2016,2016-01-20
MN221658,A/Arizona/26/2019,2019-05-05
KX414537,A/Arizona/27/2016,2016-01-18
CY235712,A/Arizona/27/2017,2017-04-25
MH845798,A/Arizona/28/2018,2018-03-24
MN318990,A/Arizona/28/2019,2019-05-23
KX413473,A/Arizona/29/2015,2015-11-27
MK077308,A/Arizona/30/2018,2018-04-15
MH669579,A/Arizona/31/2018,2018-04-15
CY141180,A/Arizona/3165/2013,2013-01-03
KX413094,A/Arizona/32/2016,2016-01-08
CY238883,A/Arizona/32/2017,2017-05-01
MH669587,A/Arizona/32/2018,2018-04-26
CY238891,A/Arizona/35/2017,2017-05-21
CY238899,A/Arizona/37/2017,2017-05-21
MH729429,A/Arizona/37/2018,2018-05-25
CY238915,A/Arizona/38/2017,2017-06-13
CY238923,A/Arizona/39/2017,2017-06-16
KX415472,A/Arizona/41/2016,2016-02-13
KX413761,A/Arizona/42/2015,2015-12-09
CY239920,A/Arizona/42/2017,2017-06-18
KX413769,A/Arizona/43/2015,2015-12-11
CY239928,A/Arizona/43/2017,2017-06-22
CY193641,A/Arizona/4388/2014,2014-12-31
KX413777,A/Arizona/44/2015,2015-12-21
KX414137,A/Arizona/44/2015,2015-12-21
KX415464,A/Arizona/44/2016,2016-02-16
MK363451,A/Arizona/44/2018,2018-10-14
CY242062,A/Arizona/45/2017,2017-07-11
MK363403,A/Arizona/45/2018,2018-10-19
CY193864,A/Arizona/4611/2015,2015-01-30
CY242390,A/Arizona/47/2017,2017-07-30
MK398665,A/Arizona/47/2018,2018-11-05
MK623990,A/Arizona/47/2018,2018-11-05
CY193987,A/Arizona/4734/2015,2015-02-03
CY193988,A/Arizona/4735/2015,2015-02-03
CY244553,A/Arizona/48/2017,2017-07-31
MK398509,A/Arizona/48/2018,2018-11-05
CY194058,A/Arizona/4805/2015,2015-03-16
CY208103,A/Arizona/4877/2015,2015-04-27
CY245198,A/Arizona/49/2017,2017-08-16
CY208198,A/Arizona/4965/2016,2016-01-25
CY208231,A/Arizona/4998/2016,2016-02-12
KX416552,A/Arizona/50/2016,2016-03-05
CY208233,A/Arizona/5000/2016,2016-02-17
CY208236,A/Arizona/5003/2016,2016-02-19
CY208238,A/Arizona/5005/2016,2016-02-22
CY208286,A/Arizona/5053/2016,2016-02-12
CY208288,A/Arizona/5055/2016,2016-02-19
CY249947,A/Arizona/51/2017,2017-09-11
CY208337,A/Arizona/5104/2016,2016-02-25
CY208339,A/Arizona/5106/2016,2016-02-29
CY208342,A/Arizona/5109/2016,2016-03-01
CY208343,A/Arizona/5110/2016,2016-03-02
CY208345,A/Arizona/5112/2016,2016-03-04
CY208346,A/Arizona/5113/2016,2016-03-07
CY208420,A/Arizona/5187/2016,2016-02-29
KX414145,A/Arizona/52/2015,2015-12-22
CY209764,A/Arizona/5279/2016,2016-03-03
CY209765,A/Arizona/5280/2016,2016-03-09
KX414153,A/Arizona/53/2015,2015-12-29
CY256037,A/Arizona/53/2017,2017-10-02
CY209845,A/Arizona/5360/2016,2016-03-15
CY209846,A/Arizona/5361/2016,2016-03-21
CY209847,A/Arizona/5362/2016,2016-03-22
MK474829,A/Arizona/54/2018,2018-11-21
MK623068,A/Arizona/55/2018,2018-11-23
KX917548,A/Arizona/56/2016,2016-03-13
KX917556,A/Arizona/57/2016,2016-03-13
KX414169,A/Arizona/58/2015,2015-12-21
CY243992,A/Arizona/5880/2017,2017-01-06
KX414177,A/Arizona/59/2015,2015-12-28
KX917876,A/Arizona/59/2016,2016-04-18
CY260710,A/Arizona/59/2017,2017-10-19
CY244082,A/Arizona/5970/2017,2017-02-02
KX917868,A/Arizona/60/2016,2016-04-20
CY260718,A/Arizona/62/2017,2017-10-30
MH294708,A/Arizona/6361/2017,2017-10-31
MH294805,A/Arizona/6439/2017,2017-12-12
MH294806,A/Arizona/6440/2017,2017-12-12
MH294807,A/Arizona/6441/2017,2017-12-13
KX916716,A/Arizona/65/2016,2016-05-09
CY264092,A/Arizona/66/2017,2017-11-07
MH779014,A/Arizona/6666/2018,2018-01-02
MH779015,A/Arizona/6667/2018,2018-01-04
KX916828,A/Arizona/67/2016,2016-05-04
MH885172,A/Arizona/6758/2018,2018-01-09
MH885174,A/Arizona/6760/2018,2018-01-11
KY116486,A/Arizona/70/2016,2016-09-27
CY264481,A/Arizona/70/2017,2017-11-24
KY116494,A/Arizona/71/2016,2016-09-30
CY265125,A/Arizona/72/2017,2017-12-11
MK401366,A/Arizona/7200/2018,2018-02-08
MK502328,A/Arizona/7326/2018,2018-02-05
MH081940,A/Arizona/76/2017,2017-12-22
MH081947,A/Arizona/77/2017,2017-12-22
CY211898,A/Arizona/78/2016,2016-11-24
CY212858,A/Arizona/80/2016,2016-12-12
MK912422,A/Arizona/8720/2019,2019-03-11
MK927650,A/Arizona/8871/2019,2019-02-11
MN078443,A/Arizona/9614/2019,2019-04-11
KC513483,A/Arizona/M10/2012,2012-03-24
KC513484,A/Arizona/M11/2012,2012-03-27
KC513479,A/Arizona/M12/2012,2012-03-31
KC513482,A/Arizona/M14/2012,2012-04-03
KC513477,A/Arizona/M18/2012,2012-04-09
MH701004,A/Arizona/MAP6095A/2017,2017-12-19
KF886321,A/Arizona/NHRC394047/2013,2013-01-06
MG914099,A/Arizona/NHRC_MAP6073A/2017,2017-11-14
MG914115,A/Arizona/NHRC_MAP6093A/2017,2017-12-19
CY093359,A/Arizona/WRAIR1562P/2009,2009-03-01
KC892818,A/Arkansas/01/2012,2012-01-11
CY216537,A/Arkansas/01/2017,2017-01-09
MK624019,A/Arkansas/01/2019,2019-01-01
EU567004,A/Arkansas/02/2008,2008-01-04
KC882589,A/Arkansas/02/2011,2011-01-06
KT837176,A/Arkansas/02/2014,2014-09-17
KX414281,A/Arkansas/02/2016,2016-01-28
CY216529,A/Arkansas/02/2017,2017-01-10
MH126457,A/Arkansas/02/2018,2018-01-22
MK744768,A/Arkansas/02/2019,2019-01-15
KC883252,A/Arkansas/03/2010,2010-11-22
KF790148,A/Arkansas/03/2013,2013-07-26
KY089536,A/Arkansas/03/2015,2015-01-11
EU567010,A/Arkansas/04/2008,2008-01-14
KC892263,A/Arkansas/04/2011,2011-10-07
KT835859,A/Arkansas/04/2015,2015-01-21
CY216521,A/Arkansas/04/2017,2017-01-17
MK676867,A/Arkansas/04/2019,2019-01-22
EU885512,A/Arkansas/05/2008,2008-03-02
KC892423,A/Arkansas/05/2011,2011-12-05
KF789877,A/Arkansas/05/2012,2012-12-19
CY216505,A/Arkansas/05/2017,2017-01-18
MK676875,A/Arkansas/05/2019,2019-01-22
KF789970,A/Arkansas/06/2013,2013-07-26
KU590983,A/Arkansas/08/2015,2015-10-12
CY222853,A/Arkansas/11/2017,2017-01-30
CY222861,A/Arkansas/12/2017,2017-01-31
KF790144,A/Arkansas/13/2013,2013-08-15
KM064435,A/Arkansas/13/2013,2013-08-15
CY222869,A/Arkansas/13/2017,2017-02-01
MK772167,A/Arkansas/13/2019,2019-02-05
KT840114,A/Arkansas/14/2014,2014-12-08
CY227694,A/Arkansas/14/2017,2017-02-22
MK856577,A/Arkansas/14/2019,2019-02-18
CY216545,A/Arkansas/15/2016,2016-12-27
CY227702,A/Arkansas/15/2017,2017-02-22
KY090262,A/Arkansas/16/2014,2014-12-09
CY227710,A/Arkansas/16/2017,2017-02-27
CY228725,A/Arkansas/17/2017,2017-03-19
CY244902,A/Arkansas/18/2017,2017-03-19
MK856585,A/Arkansas/18/2019,2019-02-28
CY228741,A/Arkansas/19/2017,2017-03-27
CY232594,A/Arkansas/20/2017,2017-04-02
CY245158,A/Arkansas/21/2017,2017-08-31
