CY263257,A/Alabama/26/2017,2017-11-10
CY263249,A/Alabama/28/2017,2017-11-14
MH601196,A/Alabama/29/2018,2018-02-13
MH601212,A/Alabama/32/2018,2018-02-19
MK245928,A/Alabama/33/2018,2018-10-02
MH083319,A/Alabama/34/2017,2017-12-15
MK265660,A/Alabama/34/2018,2018-10-17
MK364069,A/Alabama/35/2018,2018-10-23
MK398824,A/Alabama/36/2018,2018-11-06
MK626039,A/Alabama/42/2018,2018-12-11
CY209943,A/Alabama/4964/2016,2016-02-09
MK382089,A/Alabama/7007/2018,2018-01-30
CY100846,A/Alabama/WRAIR1235P/2009,2009-04-01
GQ476140,A/Alaska/01/2009,2009-01-29
KC891336,A/Alaska/01/2012,2012-03-14
MH125665,A/Alaska/01/2018,2018-01-02
KT274314,A/Alaska/02/2014,2014-01-14
MK630788,A/Alaska/02/2019,2019-01-07
KM409105,A/Alaska/03/2014,2014-02-01
KX406253,A/Alaska/03/2016,2016-01-18
MH125576,A/Alaska/03/2018,2018-01-21
KM409161,A/Alaska/04/2014,2014-03-10
MH183471,A/Alaska/05/2018,2018-02-02
KM408938,A/Alaska/07/2013,2013-06-23
KM409188,A/Alaska/07/2014,2014-04-18
KC881745,A/Alaska/08/2011,2011-01-14
KT274310,A/Alaska/08/2013,2013-10-14
KX407669,A/Alaska/08/2016,2016-02-07
MH245907,A/Alaska/10/2018,2018-02-17
MK715716,A/Alaska/10/2019,2019-01-25
MH601220,A/Alaska/100/2017,2017-12-17
KY044775,A/Alaska/11/2016,2016-02-15
KX918638,A/Alaska/12/2016,2016-02-21
KY044781,A/Alaska/13/2016,2016-02-04
MH305646,A/Alaska/15/2018,2018-03-04
MH359770,A/Alaska/17/2018,2018-03-09
CY239579,A/Alaska/18/2017,2017-06-24
MH359824,A/Alaska/19/2018,2018-03-12
CY239635,A/Alaska/20/2017,2017-06-07
MN003532,A/Alaska/20/2019,2019-02-24
KX915990,A/Alaska/21/2016,2016-05-13
MN083372,A/Alaska/22/2019,2019-03-24
MH601244,A/Alaska/25/2018,2018-02-15
MN083380,A/Alaska/25/2019,2019-04-16
MH601260,A/Alaska/29/2018,2018-03-06
KC782221,A/Alaska/30/2009,2009-07-08
MH601269,A/Alaska/31/2018,2018-03-09
KT274351,A/Alaska/32/2013,2013-12-16
KC781940,A/Alaska/33/2009,2009-08-11
MH600121,A/Alaska/33/2018,2018-04-01
KC781890,A/Alaska/34/2009,2009-08-10
KC781589,A/Alaska/35/2009,2009-09-04
MH600129,A/Alaska/35/2018,2018-04-10
KF648134,A/Alaska/36/2012,2012-12-28
KT836738,A/Alaska/36/2014,2014-08-05
KT836734,A/Alaska/37/2014,2014-09-03
KC780108,A/Alaska/38/2009,2009-09-11
KC780898,A/Alaska/39/2009,2009-09-29
MH600145,A/Alaska/39/2018,2018-04-14
MH669917,A/Alaska/41/2018,2018-05-05
KC781686,A/Alaska/43/2009,2009-11-10
KC780348,A/Alaska/44/2009,2009-11-17
KC780780,A/Alaska/47/2009,2009-12-04
MK182041,A/Alaska/48/2018,2018-09-10
MK245816,A/Alaska/51/2018,2018-09-11
CY244792,A/Alaska/53/2017,2017-08-21
MK245784,A/Alaska/53/2018,2018-09-14
MK475320,A/Alaska/57/2018,2018-11-15
MK623343,A/Alaska/63/2018,2018-12-14
MK623351,A/Alaska/64/2018,2018-12-17
MK772801,A/Alaska/67/2018,2018-12-28
CY262067,A/Alaska/70/2017,2017-11-15
MK400879,A/Alaska/7117/2018,2018-01-31
CY265485,A/Alaska/76/2017,2017-12-05
CY265477,A/Alaska/77/2017,2017-12-06
MK576748,A/Alaska/7805/2019,2019-01-08
CY265493,A/Alaska/79/2017,2017-12-15
MH083326,A/Alaska/80/2017,2017-12-08
MK912400,A/Alaska/8717/2019,2019-03-07
MN074156,A/Alaska/9459/2019,2019-04-05
KC842157,A/Alborz/5293/2011,2011-01-03
KC842141,A/Alborz/99/2011,2011-01-01
KY925984,A/Alegrete/LACENRS-1453/2009,2009-08-12
CY071388,A/Amman/WR0060N/2009,2009-10-15
CY071556,A/Amman/WR1324N/2009,2009-10-18
CY071588,A/Amman/WR1335T/2009,2009-11-19
CY097950,A/Amman/WRAIR3448N/2010,2010-12-23
GU576543,A/Ancona/01/2010,2010-01-09
GQ421202,A/Ancona/04/2009,2009-07-01
GQ421204,A/Ancona/05/2009,2009-07-12
GU576503,A/Ancona/15/2009,2009-07-17
GU576505,A/Ancona/16/2009,2009-07-17
GU576544,A/Ancona/254/2009,2009-11-12
GU576528,A/Ancona/263/2009,2009-11-13
GU576533,A/Ancona/310/2009,2009-11-16
GU576545,A/Ancona/337/2009,2009-11-17
GU576541,A/Ancona/508/2009,2009-12-31
GU576523,A/Ancona/86/2009,2009-08-31
CY071596,A/Ankara/WR1429T/2009,2009-10-19
CY073058,A/Ankara/WRAIR1424T/2009,2009-11-02
CY073082,A/Ankara/WRAIR1428T/2009,2009-10-21
CY073090,A/Ankara/WRAIR1435T/2009,2009-11-13
CY066825,A/Antwerp/INS221/2009,2009-10-28
JN714534,A/Archangelsk/CRIE-PE/2011,2011-02-01
JN185126,A/Archangelsk/CRIE-SPA/2011,2011-01-31
KC842147,A/Ardebil/3295/2011,2011-02-05
KC842137,A/Ardebil/56/2011,2011-01-03
CY083633,A/Arequipa/WRAIR9939F/2009,2009-07-06
HM569669,A/Argentina/08AR/2009,2009-07-21
CY047761,A/Argentina/13777/2009,2009-06-30
CY047773,A/Argentina/15765/2009,2009-07-01
HM569707,A/Argentina/19659/2009,2009-05-18
CY047781,A/Argentina/7649/2009,2009-06-17
CY047813,A/Argentina/7967/2009,2009-06-17
CY047853,A/Argentina/8673/2009,2009-06-19
CY047861,A/Argentina/8989/2009,2009-06-21
CY047885,A/Argentina/9180/2009,2009-06-23
CY047901,A/Argentina/9384/2009,2009-06-23
CY047933,A/Argentina/9583/2009,2009-06-24
CY073969,A/Argentina/HNRG102/2010,2010-01-15
CY073976,A/Argentina/HNRG104/2009,2009-06-19
CY073990,A/Argentina/HNRG106/2009,2009-06-27
CY073997,A/Argentina/HNRG107/2009,2009-07-02
CY053898,A/Argentina/HNRG13/2009,2009-06-05
CY053920,A/Argentina/HNRG21/2009,2009-07-01
CY053923,A/Argentina/HNRG23/2009,2009-07-27
CY053930,A/Argentina/HNRG3/2009,2009-06-18
CY053937,A/Argentina/HNRG31/2009,2009-06-17
CY053940,A/Argentina/HNRG32/2009,2009-06-22
CY054278,A/Argentina/HNRG36/2009,2009-06-21
CY053954,A/Argentina/HNRG40/2009,2009-06-24
CY053957,A/Argentina/HNRG41/2009,2009-06-26
CY053960,A/Argentina/HNRG42/2009,2009-06-27
CY053963,A/Argentina/HNRG44/2009,2009-06-30
CY053969,A/Argentina/HNRG48/2009,2009-06-25
CY074046,A/Argentina/HNRG49/2009,2009-06-16
CY053975,A/Argentina/HNRG8/2009,2009-06-11
GQ117064,A/Arizona/01/2009,2009-04-22
KC781244,A/Arizona/01/2010,2010-01-16
KF648034,A/Arizona/01/2013,2013-01-14
KT274336,A/Arizona/01/2014,2014-01-04
MK630804,A/Arizona/01/2019,2019-01-01
GQ117077,A/Arizona/02/2009,2009-04-26
KC782069,A/Arizona/02/2010,2010-02-02
KX408381,A/Arizona/02/2016,2016-01-19
KC780611,A/Arizona/03/2010,2010-03-06
KT274231,A/Arizona/03/2013,2013-10-10
KX918454,A/Arizona/03/2016,2016-01-01
CY220881,A/Arizona/03/2017,2017-01-27
KC780162,A/Arizona/04/2010,2010-04-03
KC780323,A/Arizona/05/2010,2010-05-11
KX408389,A/Arizona/05/2016,2016-01-14
KC782231,A/Arizona/06/2010,2010-05-29
KT274395,A/Arizona/06/2013,2013-10-30
KX408397,A/Arizona/06/2016,2016-01-22
KC780123,A/Arizona/07/2010,2010-04-09
KX006004,A/Arizona/07/2016,2016-01-17
CY220977,A/Arizona/07/2017,2017-02-05
MK676362,A/Arizona/07/2019,2019-01-14
KC782279,A/Arizona/08/2010,2010-08-25
KC891235,A/Arizona/08/2012,2012-01-24
MH183495,A/Arizona/08/2018,2018-02-04
MK715724,A/Arizona/08/2019,2019-01-13
GQ323488,A/Arizona/09/2009,2009-05-19
KX408677,A/Arizona/09/2016,2016-01-15
MH305654,A/Arizona/09/2018,2018-01-02
CY223551,A/Arizona/10/2017,2017-02-19
KT274466,A/Arizona/11/2013,2013-11-19
MH305670,A/Arizona/11/2018,2018-01-11
KX406389,A/Arizona/12/2016,2016-01-18
KX406397,A/Arizona/13/2016,2016-01-22
MK855527,A/Arizona/13/2019,2019-01-30
KX406405,A/Arizona/14/2016,2016-01-19
MH305678,A/Arizona/14/2018,2018-02-11
CY229015,A/Arizona/15/2017,2017-02-27
CY231156,A/Arizona/15/2017,2017-02-27
KC781531,A/Arizona/16/2009,2009-09-15
KC782057,A/Arizona/17/2009,2009-10-15
KX406437,A/Arizona/17/2016,2016-01-25
MK855616,A/Arizona/17/2019,2019-02-27
MH359833,A/Arizona/18/2018,2018-03-03
KC781592,A/Arizona/19/2009,2009-11-08
KX406453,A/Arizona/19/2016,2016-01-23
MN003541,A/Arizona/20/2019,2019-03-21
CY231322,A/Arizona/21/2017,2017-04-01
CY231172,A/Arizona/22/2017,2017-04-02
MH359848,A/Arizona/22/2018,2018-03-13
CY236124,A/Arizona/23/2017,2017-03-29
MN160778,A/Arizona/24/2019,2019-05-02
MN160786,A/Arizona/25/2019,2019-05-05
KU509927,A/Arizona/26/2015,2015-10-24
CY236216,A/Arizona/26/2017,2017-04-24
MH446498,A/Arizona/26/2018,2018-02-13
KU509635,A/Arizona/28/2015,2015-11-03
KX406877,A/Arizona/30/2016,2016-02-08
KX004653,A/Arizona/31/2015,2015-12-31
KX406885,A/Arizona/31/2016,2016-02-08
KX918590,A/Arizona/33/2016,2016-01-25
CY238957,A/Arizona/33/2017,2017-05-07
MH669941,A/Arizona/35/2018,2018-05-25
KX918598,A/Arizona/36/2016,2016-02-07
KX918606,A/Arizona/38/2016,2016-02-24
MK181961,A/Arizona/38/2018,2018-09-06
KX004562,A/Arizona/39/2015,2015-12-08
KX004621,A/Arizona/40/2015,2015-12-01
CY239595,A/Arizona/41/2017,2017-06-15
CY243768,A/Arizona/41/2017,2017-06-15
MK364089,A/Arizona/41/2018,2018-10-02
KX407805,A/Arizona/42/2016,2016-02-15
MK292597,A/Arizona/42/2018,2018-10-04
MK364378,A/Arizona/43/2018,2018-10-07
KX410237,A/Arizona/45/2016,2016-02-25
MK364314,A/Arizona/46/2018,2018-10-23
MK399281,A/Arizona/49/2018,2018-11-07
KX915078,A/Arizona/51/2016,2016-03-09
MK626055,A/Arizona/58/2018,2018-12-02
KX918582,A/Arizona/60/2015,2015-12-30
CY261844,A/Arizona/60/2017,2017-10-28
MK623359,A/Arizona/60/2018,2018-12-18
KX915614,A/Arizona/61/2016,2016-04-21
CY261836,A/Arizona/61/2017,2017-10-29
MK623367,A/Arizona/61/2018,2018-12-23
KX919422,A/Arizona/63/2016,2016-05-03
CY261995,A/Arizona/64/2017,2017-11-06
CY263352,A/Arizona/67/2017,2017-11-20
MH083351,A/Arizona/74/2017,2017-12-19
MK271183,A/Arizona/7497/2018,2018-09-18
MH083359,A/Arizona/75/2017,2017-12-19
MK380072,A/Arizona/7517/2018,2018-11-09
MK763135,A/Arizona/8103/2019,2019-01-16
MK763136,A/Arizona/8104/2019,2019-01-23
MK763137,A/Arizona/8105/2019,2019-01-24
CY218835,A/Arizona/82/2016,2016-12-28
MK869077,A/Arizona/8571/2019,2019-02-05
MK868814,A/Arizona/8572/2019,2019-02-06
MN169338,A/Arizona/9017/2019,2019-03-14
MH700998,A/Arizona/MAP6094A/2017,2017-12-19
MK898964,A/Arizona/NHRC-OID,2019-02-11
GQ476047,A/Arkansas/01/2009,2009-02-08
GQ476082,A/Arkansas/02/2009,2009-03-01
MH125688,A/Arkansas/03/2018,2018-01-22
KX406725,A/Arkansas/05/2016,2016-02-14
MH125701,A/Arkansas/05/2018,2018-01-29
KC781668,A/Arkansas/06/2009,2009-10-17
CY217059,A/Arkansas/06/2017,2017-01-19
MH245923,A/Arkansas/07/2018,2018-02-12
MK715748,A/Arkansas/07/2019,2019-01-24
KC782115,A/Arkansas/08/2009,2009-10-11
KX409237,A/Arkansas/08/2016,2016-02-22
KC780771,A/Arkansas/09/2009,2009-11-13
KX408029,A/Arkansas/09/2016,2016-03-08
MK245952,A/Arkansas/09/2018,2018-10-03
KC782227,A/Arkansas/10/2009,2009-11-10
KX004164,A/Arkansas/10/2015,2015-11-05
KX411277,A/Arkansas/10/2016,2016-03-14
MK556904,A/Arkansas/11/2018,2018-12-17
MK772943,A/Arkansas/11/2019,2019-02-05
MK623375,A/Arkansas/12/2018,2018-12-26
MK772808,A/Arkansas/12/2019,2019-02-05
KT274388,A/Arkansas/16/2013,2013-10-21
MK855631,A/Arkansas/16/2019,2019-02-21
MK855640,A/Arkansas/17/2019,2019-02-21
MK855647,A/Arkansas/19/2019,2019-03-04
KT274472,A/Arkansas/23/2013,2013-12-02
MH083375,A/Arkansas/46/2017,2017-12-21
MK502346,A/Arkansas/7397/2018,2018-08-08
MK271184,A/Arkansas/7498/2018,2018-10-11
MK271185,A/Arkansas/7499/2018,2018-10-15
MK839368,A/Arkansas/8413/2019,2019-02-04
MK868815,A/Arkansas/8573/2019,2019-02-05
MK868816,A/Arkansas/8575/2019,2019-02-05
MK868818,A/Arkansas/8577/2019,2019-02-06
MK912448,A/Arkansas/8723/2019,2019-03-11
MK912456,A/Arkansas/8724/2019,2019-03-13
MN169183,A/Arkansas/9020/2019,2019-03-18
KX775353,A/Arkhangelsk/CRIE-109/2016,2016-01-14
KX775361,A/Arkhangelsk/CRIE-111/2016,2016-01-22
KU310640,A/Assam/3774/2012,2012-03-19
KU310639,A/Assam/3880/2012,2012-05-17
KU310641,A/Assam/SW-42/2015,2015-03-09
KU310643,A/Assam/SW-84/2015,2015-04-18
JF789631,A/Astana/S2/2009,2009-07-27
HM189342,A/Astrakhan/CRIE-CHRM/2009,2009-11-24
GQ328767,A/Athens/968/2009,2009-06-15
CY063592,A/Athens/INS122/2009,2009-12-09
CY062709,A/Athens/INS123/2009,2009-12-13
CY062717,A/Athens/INS124/2009,2009-12-13
CY062725,A/Athens/INS125/2009,2009-12-13
CY088610,A/Athens/INS152/2009,2009-12-27
CY063640,A/Athens/INS153/2009,2009-12-29
CY062837,A/Athens/INS155/2009,2009-12-30
CY062861,A/Athens/INS159/2009,2009-12-18
CY062869,A/Athens/INS160/2009,2009-12-18
CY062877,A/Athens/INS161/2009,2009-12-19
CY062885,A/Athens/INS162/2009,2009-12-20
CY062893,A/Athens/INS163/2009,2009-12-20
CY062901,A/Athens/INS164/2009,2009-12-20
CY062909,A/Athens/INS165/2009,2009-12-21
CY062917,A/Athens/INS166/2009,2009-12-26
CY062925,A/Athens/INS167/2009,2009-12-26
CY083770,A/Athens/INS256/2009,2009-12-10
CY067065,A/Athens/INS257/2009,2009-12-13
CY067073,A/Athens/INS259/2009,2009-12-13
CY067081,A/Athens/INS260/2009,2009-12-13
CY067089,A/Athens/INS261/2009,2009-12-13
CY067097,A/Athens/INS262/2009,2009-12-13
CY067105,A/Athens/INS263/2009,2009-12-13
CY067113,A/Athens/INS264/2009,2009-12-13
CY067137,A/Athens/INS268/2009,2009-12-15
CY067145,A/Athens/INS269/2009,2009-12-15
CY066601,A/Athens/INS272/2009,2009-12-15
CY066609,A/Athens/INS273/2009,2009-12-15
CY066617,A/Athens/INS274/2009,2009-12-15
CY067161,A/Athens/INS276/2009,2009-12-17
CY072344,A/Athens/INS320/2009,2009-12-13
CY072352,A/Athens/INS322/2009,2009-12-13
CY072360,A/Athens/INS325/2009,2009-12-20
CY072368,A/Athens/INS327/2009,2009-12-20
CY072376,A/Athens/INS329/2009,2009-12-25
CY073008,A/Athens/INS330/2009,2009-12-26
CY072392,A/Athens/INS332/2009,2009-12-26
CY072408,A/Athens/INS334/2009,2009-12-29
CY072416,A/Athens/INS335/2009,2009-12-30
CY072424,A/Athens/INS336/2009,2009-12-30
CY072440,A/Athens/INS338/2009,2009-12-30
CY072448,A/Athens/INS339/2009,2009-12-30
CY072456,A/Athens/INS340/2009,2009-12-17
CY072464,A/Athens/INS341/2009,2009-12-17
CY072472,A/Athens/INS342/2009,2009-12-17
CY072480,A/Athens/INS344/2009,2009-12-18
CY072488,A/Athens/INS345/2009,2009-12-18
CY069188,A/Athens/INS357/2009,2009-12-26
CY069196,A/Athens/INS358/2009,2009-12-26
CY069204,A/Athens/INS359/2009,2009-12-26
CY071129,A/Athens/INS383/2009,2009-12-31
CY071145,A/Athens/INS390/2010,2010-01-14
CY075061,A/Athens/INS392/2010,2010-01-06
CY075069,A/Athens/INS393/2010,2010-01-06
CY071161,A/Athens/INS394/2010,2010-01-11
CY071169,A/Athens/INS396/2010,2010-01-21
CY071185,A/Athens/INS398/2010,2010-01-24
CY176476,A/Athens/INS3,2011-01-27
CY176484,A/Athens/INS3,2011-02-12
CY176804,A/Athens/INS3,2011-01-19
CY176812,A/Athens/INS3,2011-01-28
CY071265,A/Athens/INS411/2010,2010-01-30
CY071273,A/Athens/INS412/2010,2010-02-02
CY071289,A/Athens/INS414/2010,2010-02-05
CY071297,A/Athens/INS417/2010,2010-01-18
CY071305,A/Athens/INS419/2010,2010-01-25
CY129664,A/Athens/INS551/2011,2011-01-19
CY129672,A/Athens/INS552/2011,2011-01-27
CY129680,A/Athens/INS553/2011,2011-02-01
CY129688,A/Athens/INS554/2011,2011-02-18
CY129696,A/Athens/INS555/2010,2010-02-24
CY129712,A/Athens/INS564/2011,2011-02-11
CY129477,A/Athens/INS568/2011,2011-02-25
CY129720,A/Athens/INS569/2011,2011-02-25
CY129487,A/Athens/INS570/2011,2011-02-27
CY129728,A/Athens/INS571/2011,2011-02-27
CY056957,A/Athens/INS85/2009,2009-12-13
CY083904,A/Athens/INS86/2009,2009-12-13
CY055528,A/Australia/1/2009,2009-07-16
CY056245,A/Australia/11/2009,2009-07-20
CY055591,A/Australia/15/2009,2009-07-20
CY055599,A/Australia/16/2009,2009-07-21
CY092187,A/Australia/17/2009,2009-07-21
CY055607,A/Australia/20/2009,2009-07-21
CY055639,A/Australia/25/2009,2009-07-22
CY055647,A/Australia/26/2009,2009-07-22
CY055655,A/Australia/27/2009,2009-07-22
CY055670,A/Australia/29/2009,2009-07-23
CY055061,A/Australia/3/2009,2009-07-17
CY055678,A/Australia/31/2009,2009-07-23
CY055694,A/Australia/35/2009,2009-07-24
CY055718,A/Australia/39/2009,2009-07-24
CY055069,A/Australia/4/2009,2009-07-17
CY055726,A/Australia/40/2009,2009-07-24
CY055742,A/Australia/43/2009,2009-07-26
CY055766,A/Australia/47/2009,2009-07-27
CY055774,A/Australia/48/2009,2009-07-27
CY055782,A/Australia/51/2009,2009-07-28
CY055790,A/Australia/53/2009,2009-07-29
CY055798,A/Australia/54/2009,2009-08-16
CY055806,A/Australia/56/2009,2009-07-30
CY055830,A/Australia/59/2009,2009-08-02
CY055886,A/Australia/69/2009,2009-08-05
CY055536,A/Australia/7/2009,2009-07-18
CY055894,A/Australia/70/2009,2009-08-06
CY055910,A/Australia/73/2009,2009-08-12
CY055934,A/Australia/81/2009,2009-09-02
CY055544,A/Australia/9/2009,2009-07-20
CY045497,A/Baden-Wurttemberg/448/2009,2009-06-03
KY926092,A/Bage/LACENRS-2728/2013,2013-07-24
KY925565,A/Bage/LACENRS-614/2013,2013-05-04
KC984875,A/Bahia/124/2012,2012-03-27
KC984876,A/Bahia/274/2012,2012-03-27
KC984878,A/Bahia/433/2012,2012-07-12
KC984879,A/Bahia/45/2012,2012-03-02
KC984880,A/Bahia/466/2012,2012-07-24
KC984881,A/Bahia/53/2012,2012-03-04
KC984882,A/Bahia/59/2012,2012-03-07
KC984883,A/Bahia/60/2012,2012-03-10
KC984884,A/Bahia/772/2012,2012-08-09
KC984885,A/Bahia/885/2012,2012-06-05
MK898988,A/Bahrain/NHRC-OID,2018-11-03
KY487604,A/Baltimore/0008/2016,2016-01-10
KY949753,A/Baltimore/0026/2016,2016-01-16
KY949880,A/Baltimore/0065/2016,2016-02-14
KY487361,A/Baltimore/0076/2016,2016-02-23
KY949844,A/Baltimore/0077/2016,2016-02-23
KY487269,A/Baltimore/0088/2016,2016-02-27
KY487668,A/Baltimore/0091/2016,2016-03-02
KY487463,A/Baltimore/0092/2016,2016-03-02
KY487401,A/Baltimore/0096/2016,2016-03-04
KY487587,A/Baltimore/0097/2016,2016-03-05
KY615395,A/Baltimore/0101/2016,2016-03-09
KY950101,A/Baltimore/0102/2016,2016-03-10
KY487256,A/Baltimore/0103/2016,2016-03-10
KY487084,A/Baltimore/0107/2016,2016-03-10
KY615483,A/Baltimore/0110/2016,2016-03-12
KY487097,A/Baltimore/0117/2016,2016-03-18
KY615516,A/Baltimore/0118/2016,2016-03-19
KY949868,A/Baltimore/0121/2016,2016-03-21
KY615491,A/Baltimore/0122/2016,2016-03-21
KY487539,A/Baltimore/0158/2016,2016-04-21
KY487523,A/Baltimore/0163/2016,2016-04-25
MH637635,A/Baltimore/P0197/2017,2017-11-17
MH637601,A/Baltimore/P0235/2018,2018-01-03
MH637715,A/Baltimore/P0252/2018,2018-01-17
MH637621,A/Baltimore/P0253/2018,2018-01-18
MH637740,A/Baltimore/P0258/2018,2018-01-22
MH637639,A/Baltimore/P0264/2018,2018-01-24
MH637442,A/Baltimore/P0269/2018,2018-01-28
MH637803,A/Baltimore/P0278/2018,2018-02-01
MH637523,A/Baltimore/P0322/2018,2018-02-20
CY071812,A/Bamako/WR2361N/2009,2009-12-18
KR870134,A/Bangalore/10519-13/2009,2009-11-28
KR870136,A/Bangalore/10698-02/2009,2009-12-03
KR870137,A/Bangalore/11210-01/2009,2009-12-15
KR870139,A/Bangalore/11658-15/2009,2009-12-26
KR870167,A/Bangalore/2008-43/2012,2012-07-30
KR870168,A/Bangalore/2071-38/2012,2012-08-02
KR870170,A/Bangalore/2629-37/2012,2012-09-04
KR870171,A/Bangalore/2813-36/2012,2012-09-15
KR870173,A/Bangalore/3432-40/2012,2012-10-20
KR870175,A/Bangalore/3925-45/2012,2012-12-31
KR870141,A/Bangalore/3934-28/2010,2010-07-23
KR870142,A/Bangalore/4080-23/2010,2010-07-27
KR870143,A/Bangalore/4161-22/2010,2010-07-28
KR870144,A/Bangalore/4163-30/2010,2010-07-28
KR870145,A/Bangalore/4895-25/2010,2010-08-07
KR870146,A/Bangalore/4976-17/2010,2010-08-08
KR870147,A/Bangalore/4985-07/2010,2010-08-09
KR870149,A/Bangalore/5279-29/2010,2010-08-11
KR870151,A/Bangalore/5532-05/2010,2010-08-13
KR870152,A/Bangalore/5674-21/2010,2010-08-13
KR870128,A/Bangalore/6206-12/2009,2009-09-09
KR870130,A/Bangalore/8330-09/2009,2009-10-07
KR870131,A/Bangalore/8973-04/2009,2009-10-20
KR870132,A/Bangalore/8975-19/2009,2009-10-20
CY176748,A/Bangkok/INS3,2012-09-21
CY071329,A/Bangkok/INS424/2010,2010-02-23
CY071345,A/Bangkok/INS426/2010,2010-02-25
CY071353,A/Bangkok/INS427/2010,2010-03-04
CY071361,A/Bangkok/INS428/2010,2010-03-04
CY096292,A/Bangkok/INS477/2010,2010-08-11
CY096300,A/Bangkok/INS478/2010,2010-08-11
CY096308,A/Bangkok/INS479/2010,2010-08-11
CY096316,A/Bangkok/INS480/2010,2010-08-11
CY096324,A/Bangkok/INS481/2010,2010-08-12
CY096332,A/Bangkok/INS482/2010,2010-08-12
CY096340,A/Bangkok/INS483/2010,2010-08-15
CY098108,A/Bangkok/INS484/2010,2010-08-16
CY096348,A/Bangkok/INS485/2010,2010-08-17
CY098116,A/Bangkok/INS486/2010,2010-08-18
CY098124,A/Bangkok/INS487/2010,2010-08-18
CY096356,A/Bangkok/INS489/2010,2010-08-18
CY098140,A/Bangkok/INS490/2010,2010-08-20
CY096364,A/Bangkok/INS491/2010,2010-08-20
CY096396,A/Bangkok/INS495/2010,2010-08-23
CY096404,A/Bangkok/INS497/2010,2010-08-24
CY096420,A/Bangkok/INS499/2010,2010-08-24
CY096428,A/Bangkok/INS500/2010,2010-08-24
CY096452,A/Bangkok/INS504/2010,2010-08-26
CY096460,A/Bangkok/INS505/2010,2010-08-26
CY096468,A/Bangkok/INS506/2010,2010-08-27
CY096476,A/Bangkok/INS507/2010,2010-08-27
CY096484,A/Bangkok/INS510/2010,2010-08-31
CY096492,A/Bangkok/INS511/2010,2010-09-01
CY096508,A/Bangkok/INS513/2010,2010-09-01
CY096515,A/Bangkok/INS514/2010,2010-09-01
CY096531,A/Bangkok/INS518/2010,2010-09-10
CY129760,A/Bangkok/INS580/2010,2010-09-08
CY129768,A/Bangkok/INS581/2010,2010-09-08
CY129776,A/Bangkok/INS582/2010,2010-09-09
CY129784,A/Bangkok/INS583/2010,2010-09-16
CY129792,A/Bangkok/INS584/2010,2010-09-30
CY129816,A/Bangkok/INS587/2010,2010-10-11
KM013715,A/Bangkok/SIMI502/2010,2010-08-08
KM013716,A/Bangkok/SIMI503/2010,2010-08-14
KM013717,A/Bangkok/SIMI504/2010,2010-08-30
KM013718,A/Bangkok/SIMI505/2010,2010-09-01
KM013719,A/Bangkok/SIMI506/2010,2010-09-28
KM013721,A/Bangkok/SIMI508/2010,2010-03-23
JN036570,A/Baofeng/SWL537/2009,2009-11-18
CY083747,A/Barcelona/INS189/2009,2009-12-11
CY064782,A/Barcelona/INS190/2009,2009-12-29
CY073767,A/Barcelona/INS378/2009,2009-12-03
